Identifier,Title,Start date,End date,Number of deaths,Incident_Type,State,number_of_death,Incident Duration,Month_Year,Day_of_Week,Year
IBD026159,"Auto Crash, Ogun",2023-01-14,2023-01-14,10,Auto Crash, Ogun,10,0,2023-01,Saturday,2023
IBD026165,"Gunmen Attack, Imo",2023-01-14,2023-01-14,4,Gunmen Attack, Imo,4,0,2023-01,Saturday,2023
IBD026271,"Police vs Man, Lagos",2023-01-14,2023-01-14,2,Police vs Man, Lagos,2,0,2023-01,Saturday,2023
IBD026498,"Driver vs Businessman, Ondo",2023-01-14,2023-01-14,1,Driver vs Businessman, Ondo,1,0,2023-01,Saturday,2023
IBD026194,"Youth Dies, FCT (Abuja)",2023-01-13,2023-01-13,1,Youth Dies, FCT (Abuja),1,0,2023-01,Friday,2023
IBD026169,"Army vs ISWAP, Borno",2023-01-13,2023-01-13,20,Army vs ISWAP, Borno,20,0,2023-01,Friday,2023
IBD026191,"Mob vs Man, FCT (Abuja)",2023-01-13,2023-01-13,1,Mob vs Man, FCT (Abuja),1,0,2023-01,Friday,2023
IBD026158,"Auto Crash, Abia",2023-01-13,2023-01-13,8,Auto Crash, Abia,8,0,2023-01,Friday,2023
IBD026151,"Inferno, Kaduna",2023-01-13,2023-01-13,4,Inferno, Kaduna,4,0,2023-01,Friday,2023
IBD027548,"Woman Dies, Delta",2023-01-13,2023-01-13,1,Woman Dies, Delta,1,0,2023-01,Friday,2023
IBD026195,"Police vs Cultist, Delta",2023-01-13,2023-01-13,1,Police vs Cultist, Delta,1,0,2023-01,Friday,2023
IBD026192,"Vigilantes vs Bandits, Nasarawa",2023-01-13,2023-01-13,2,Vigilantes vs Bandits, Nasarawa,2,0,2023-01,Friday,2023
IBD026154,"Gunmen vs Vigilante Group, Delta",2023-01-12,2023-01-13,2,Gunmen vs Vigilante Group, Delta,2,1,2023-01,Thursday,2023
IBD026156,"Cult Clash, Delta",2023-01-12,2023-01-12,2,Cult Clash, Delta,2,0,2023-01,Thursday,2023
IBD026162,"Army vs Terrorists, Nasarawa",2023-01-12,2023-01-12,2,Army vs Terrorists, Nasarawa,2,0,2023-01,Thursday,2023
IBD026385,"Security Operatives vs Bandits, Zamfara",2023-01-12,2023-01-12,10,Security Operatives vs Bandits, Zamfara,10,0,2023-01,Thursday,2023
IBD026148,"Kidnappers vs Police, Edo",2023-01-12,2023-01-12,2,Kidnappers vs Police, Edo,2,0,2023-01,Thursday,2023
IBD026384,"Security Operatives vs Bandits, Zamfara",2023-01-12,2023-01-12,10,Security Operatives vs Bandits, Zamfara,10,0,2023-01,Thursday,2023
IBD026147,"Gunmen Attack, Anambra",2023-01-12,2023-01-12,5,Gunmen Attack, Anambra,5,0,2023-01,Thursday,2023
IBD026160,"Jet Ski Rider Drowns, Lagos",2023-01-11,2023-01-11,1,Jet Ski Rider Drowns, Lagos,1,0,2023-01,Wednesday,2023
IBD026152,"Army vs IPOB/ESN, Imo",2023-01-11,2023-01-11,5,Army vs IPOB/ESN, Imo,5,0,2023-01,Wednesday,2023
IBD026145,"Bandits Kill Community Leader, Kaduna",2023-01-11,2023-01-11,2,Bandits Kill Community Leader, Kaduna,2,0,2023-01,Wednesday,2023
IBD026155,"Auto Crash, Niger",2023-01-11,2023-01-11,1,Auto Crash, Niger,1,0,2023-01,Wednesday,2023
IBD026153,"Army vs Bandits, Kaduna",2023-01-11,2023-01-11,2,Army vs Bandits, Kaduna,2,0,2023-01,Wednesday,2023
IBD026140,"Auto Crash, FCT (Abuja)",2023-01-10,2023-01-10,1,Auto Crash, FCT (Abuja),1,0,2023-01,Tuesday,2023
IBD026142,"Gunmen Kill 4, Anambra",2023-01-10,2023-01-10,4,Gunmen Kill 4, Anambra,4,0,2023-01,Tuesday,2023
IBD026146,"Gunmen Kill Man, FCT (Abuja)",2023-01-10,2023-01-10,1,Gunmen Kill Man, FCT (Abuja),1,0,2023-01,Tuesday,2023
IBD026149,"Gunmen vs Intending Couple, Imo",2023-01-10,2023-01-10,2,Gunmen vs Intending Couple, Imo,2,0,2023-01,Tuesday,2023
IBD026183,"Policemen vs Bandits, Bauchi",2023-01-10,2023-01-10,2,Policemen vs Bandits, Bauchi,2,0,2023-01,Tuesday,2023
IBD026134,"Auto Crash, Ondo",2023-01-09,2023-01-09,4,Auto Crash, Ondo,4,0,2023-01,Monday,2023
IBD026129,"Yoruba Nation Agitators, Lagos",2023-01-09,2023-01-09,2,Yoruba Nation Agitators, Lagos,2,0,2023-01,Monday,2023
IBD026141,"Security Operative vs Tanker Driver, Rivers",2023-01-09,2023-01-09,1,Security Operative vs Tanker Driver, Rivers,1,0,2023-01,Monday,2023
IBD026135,"Bandits vs Security Operatives, Kaduna",2023-01-09,2023-01-09,19,Bandits vs Security Operatives, Kaduna,19,0,2023-01,Monday,2023
IBD026230,"One Killed, Benue",2023-01-09,2023-01-09,1,One Killed, Benue,1,0,2023-01,Monday,2023
IBD026182,"Bandits vs Man, Bauchi",2023-01-09,2023-01-09,1,Bandits vs Man, Bauchi,1,0,2023-01,Monday,2023
IBD026130,"Cult Killing, Anambra",2023-01-08,2023-01-08,1,Cult Killing, Anambra,1,0,2023-01,Sunday,2023
IBD026143,"Robbers vs Student, Anambra",2023-01-08,2023-01-08,1,Robbers vs Student, Anambra,1,0,2023-01,Sunday,2023
IBD026157,"Herdsmen vs Farmer, Kwara",2023-01-08,2023-01-08,1,Herdsmen vs Farmer, Kwara,1,0,2023-01,Sunday,2023
IBD026136,"Auto Crash, Sokoto",2023-01-08,2023-01-08,12,Auto Crash, Sokoto,12,0,2023-01,Sunday,2023
IBD026123,"Auto Crash, Ogun",2023-01-07,2023-01-07,1,Auto Crash, Ogun,1,0,2023-01,Saturday,2023
IBD026115,"Man vs Step-Mother, Kano",2023-01-07,2023-01-07,2,Man vs Step-Mother, Kano,2,0,2023-01,Saturday,2023
IBD026121,"Cultism, Rivers",2023-01-07,2023-01-07,2,Cultism, Rivers,2,0,2023-01,Saturday,2023
IBD026171,"Policemen vs Bandits, Bauchi",2023-01-07,2023-01-07,2,Policemen vs Bandits, Bauchi,2,0,2023-01,Saturday,2023
IBD026150,"Hotelier, Ogun",2023-01-07,2023-01-07,1,Hotelier, Ogun,1,0,2023-01,Saturday,2023
IBD026131,"Suspected Robber, Lagos",2023-01-07,2023-01-07,1,Suspected Robber, Lagos,1,0,2023-01,Saturday,2023
IBD026118,"Police vs Gunrunners, Zamfara",2023-01-07,2023-01-07,2,Police vs Gunrunners, Zamfara,2,0,2023-01,Saturday,2023
IBD026381,"Police vs Gunmen, Zamfara",2023-01-07,2023-01-07,2,Police vs Gunmen, Zamfara,2,0,2023-01,Saturday,2023
IBD026968,"Ritual Killing, Ogun",2023-01-07,2023-01-07,1,Ritual Killing, Ogun,1,0,2023-01,Saturday,2023
IBD026161,"Auto Crash, Oyo",2023-01-06,2023-01-06,1,Auto Crash, Oyo,1,0,2023-01,Friday,2023
IBD026138,"Domestic Violence, Lagos",2023-01-06,2023-01-06,1,Domestic Violence, Lagos,1,0,2023-01,Friday,2023
IBD026112,"Auto Crash, Ogun",2023-01-06,2023-01-06,3,Auto Crash, Ogun,3,0,2023-01,Friday,2023
IBD026120,"Gunmen Kill 1, Delta",2023-01-06,2023-01-06,1,Gunmen Kill 1, Delta,1,0,2023-01,Friday,2023
IBD026132,"Auto Crash, Lagos",2023-01-06,2023-01-06,1,Auto Crash, Lagos,1,0,2023-01,Friday,2023
IBD026144,"Bandits Kill 1, Kaduna",2023-01-05,2023-01-05,1,Bandits Kill 1, Kaduna,1,0,2023-01,Thursday,2023
IBD026109,"Man vs Wife, Bauchi",2023-01-05,2023-01-05,1,Man vs Wife, Bauchi,1,0,2023-01,Thursday,2023
IBD026133,"Cult Killing, Ondo",2023-01-05,2023-01-05,1,Cult Killing, Ondo,1,0,2023-01,Thursday,2023
IBD026580,"One Dead, Abia",2023-01-05,2023-01-05,1,One Dead, Abia,1,0,2023-01,Thursday,2023
IBD026139,"Man Dies, Anambra",2023-01-05,2023-01-05,1,Man Dies, Anambra,1,0,2023-01,Thursday,2023
IBD026122,"Siblings in Fraud, Delta",2023-01-04,2023-01-04,1,Siblings in Fraud, Delta,1,0,2023-01,Wednesday,2023
IBD026101,"Gunmen Kill Vigilante, Anambra",2023-01-04,2023-01-04,1,Gunmen Kill Vigilante, Anambra,1,0,2023-01,Wednesday,2023
IBD026082,"Communal Clash, Ondo",2023-01-04,2023-01-04,1,Communal Clash, Ondo,1,0,2023-01,Wednesday,2023
IBD026093,"Police vs Kidnappers, Bauchi",2023-01-04,2023-01-04,3,Police vs Kidnappers, Bauchi,3,0,2023-01,Wednesday,2023
IBD026128,"Man in Police Cell, Abia",2023-01-04,2023-01-04,1,Man in Police Cell, Abia,1,0,2023-01,Wednesday,2023
IBD026111,"Auto Crash, Kano",2023-01-04,2023-01-04,7,Auto Crash, Kano,7,0,2023-01,Wednesday,2023
IBD026116,"Police vs Bandits, Nasarawa",2023-01-04,2023-01-04,3,Police vs Bandits, Nasarawa,3,0,2023-01,Wednesday,2023
IBD026113,"Auto Crash, Bauchi",2023-01-04,2023-01-04,18,Auto Crash, Bauchi,18,0,2023-01,Wednesday,2023
IBD026124,"Police Kill Robber, Edo",2023-01-04,2023-01-04,1,Police Kill Robber, Edo,1,0,2023-01,Wednesday,2023
IBD026126,"Police vs Terrorist, Katsina",2023-01-04,2023-01-04,1,Police vs Terrorist, Katsina,1,0,2023-01,Wednesday,2023
IBD026098,"Cult War, Delta",2023-01-03,2023-01-03,5,Cult War, Delta,5,0,2023-01,Tuesday,2023
IBD026107,"Boy Drowns, Delta",2023-01-03,2023-01-03,1,Boy Drowns, Delta,1,0,2023-01,Tuesday,2023
IBD026077,"Auto Crash, Kwara",2023-01-03,2023-01-03,2,Auto Crash, Kwara,2,0,2023-01,Tuesday,2023
IBD026105,"Cultists Kill Man, ANambra",2023-01-03,2023-01-03,3,Cultists Kill Man, ANambra,3,0,2023-01,Tuesday,2023
IBD026095,"Boat Mishap, Kebbi",2023-01-03,2023-01-03,20,Boat Mishap, Kebbi,20,0,2023-01,Tuesday,2023
IBD026081,"Auto Crash, Lagos",2023-01-03,2023-01-03,1,Auto Crash, Lagos,1,0,2023-01,Tuesday,2023
IBD026076,"Auto Crash, Kogi",2023-01-03,2023-01-03,15,Auto Crash, Kogi,15,0,2023-01,Tuesday,2023
IBD026092,"Youths Killed, Ondo",2023-01-03,2023-01-03,4,Youths Killed, Ondo,4,0,2023-01,Tuesday,2023
IBD026291,"One Killed, Oyo",2023-01-03,2023-01-03,1,One Killed, Oyo,1,0,2023-01,Tuesday,2023
IBD026083,"Son vs Father, Akwa Ibom",2023-01-03,2023-01-03,1,Son vs Father, Akwa Ibom,1,0,2023-01,Tuesday,2023
IBD026099,"Couple Found Dead, Kano",2023-01-02,2023-01-02,2,Couple Found Dead, Kano,2,0,2023-01,Monday,2023
IBD026075,"Police vs Bandit, Katsina",2023-01-02,2023-01-02,1,Police vs Bandit, Katsina,1,0,2023-01,Monday,2023
IBD026087,"Gunmen Attack, Nasarawa",2023-01-02,2023-01-02,1,Gunmen Attack, Nasarawa,1,0,2023-01,Monday,2023
IBD026100,"Army Officer vs Passenger, FCT (Abuja)",2023-01-02,2023-01-02,1,Army Officer vs Passenger, FCT (Abuja),1,0,2023-01,Monday,2023
IBD026085,"Policemen Killed in Ohakim Convoy, Imo",2023-01-02,2023-01-02,4,Policemen Killed in Ohakim Convoy, Imo,4,0,2023-01,Monday,2023
IBD026091,"Gunmen Attack, Anambra",2023-01-02,2023-01-02,1,Gunmen Attack, Anambra,1,0,2023-01,Monday,2023
IBD026356,"Medical Negligence, Bauchi",2023-01-02,2023-01-02,1,Medical Negligence, Bauchi,1,0,2023-01,Monday,2023
IBD026781,"Medical Negligence, Delta",2023-01-02,2023-01-02,1,Medical Negligence, Delta,1,0,2023-01,Monday,2023
IBD026102,"Sex Romp, Ekiti",2023-01-02,2023-01-02,1,Sex Romp, Ekiti,1,0,2023-01,Monday,2023
IBD026088,"Army vs Bandits, Kaduna",2023-01-01,2023-01-03,3,Army vs Bandits, Kaduna,3,2,2023-01,Sunday,2023
IBD026072,"Hoodlums vs Couple, Ogun",2023-01-01,2023-01-01,3,Hoodlums vs Couple, Ogun,3,0,2023-01,Sunday,2023
IBD026096,"Army vs Boko Haram, Borno",2023-01-01,2023-01-01,32,Army vs Boko Haram, Borno,32,0,2023-01,Sunday,2023
IBD026074,"Auto Crash, Oyo",2023-01-01,2023-01-01,5,Auto Crash, Oyo,5,0,2023-01,Sunday,2023
IBD026090,"Gunmen Attack, Imo",2023-01-01,2023-01-01,2,Gunmen Attack, Imo,2,0,2023-01,Sunday,2023
IBD026089,"Gunmen Attack, Anambra",2023-01-01,2023-01-01,4,Gunmen Attack, Anambra,4,0,2023-01,Sunday,2023
IBD026125,"Police vs Hoodlum, Katsina",2023-01-01,2023-01-01,1,Police vs Hoodlum, Katsina,1,0,2023-01,Sunday,2023
IBD026103,"Police Kill Bandit, Zamfara",2023-01-01,2023-01-01,1,Police Kill Bandit, Zamfara,1,0,2023-01,Sunday,2023
IBD026078,"Auto Crash, Bauchi",2023-01-01,2023-01-01,7,Auto Crash, Bauchi,7,0,2023-01,Sunday,2023
IBD026069,"Gunmen vs Ebubeagu Commander, Ebonyi",2023-01-01,2023-01-01,1,Gunmen vs Ebubeagu Commander, Ebonyi,1,0,2023-01,Sunday,2023
IBD026079,"Auto Crash, Ogun",2023-01-01,2023-01-01,1,Auto Crash, Ogun,1,0,2023-01,Sunday,2023
IBD026080,"Auto Crash, Ogun",2023-01-01,2023-01-01,7,Auto Crash, Ogun,7,0,2023-01,Sunday,2023
IBD028056,"Ritualist Shrine, Oyo",2023-01-01,2023-06-30,5,Ritualist Shrine, Oyo,5,180,2023-01,Sunday,2023
IBD026110,"Woman vs Co-wife, Bauchi",2023-01-01,2023-01-01,1,Woman vs Co-wife, Bauchi,1,0,2023-01,Sunday,2023
IBD028043,"Police Kill Kidnapper, Yobe",2023-09-15,2023-09-15,1,Police Kill Kidnapper, Yobe,1,0,2023-09,Friday,2023
IBD026331,"Assailants vs Man, Delta",2022-12-31,2022-12-31,1,Assailants vs Man, Delta,1,0,2022-12,Saturday,2022
IBD026163,"Communal Clash, Delta",2022-12-31,2022-12-31,3,Communal Clash, Delta,3,0,2022-12,Saturday,2022
IBD026097,"Political Issue, Sokoto",2022-12-31,2022-12-31,2,Political Issue, Sokoto,2,0,2022-12,Saturday,2022
IBD026117,"Police vs Bandits, Bauchi",2022-12-31,2022-12-31,20,Police vs Bandits, Bauchi,20,0,2022-12,Saturday,2022
IBD026094,"Police vs Kidnappers/Bandits, Bauchi",2022-12-31,2022-12-31,10,Police vs Kidnappers/Bandits, Bauchi,10,0,2022-12,Saturday,2022
IBD026086,"Auto Crash, Niger",2022-12-31,2022-12-31,4,Auto Crash, Niger,4,0,2022-12,Saturday,2022
IBD026070,"Inferno, Akwa Ibom",2022-12-30,2022-12-30,2,Inferno, Akwa Ibom,2,0,2022-12,Friday,2022
IBD026040,"Auto Crash, Delta",2022-12-29,2022-12-29,3,Auto Crash, Delta,3,0,2022-12,Thursday,2022
IBD026084,"Kidnappers Kill Doctor, Delta",2022-12-29,2022-12-29,1,Kidnappers Kill Doctor, Delta,1,0,2022-12,Thursday,2022
IBD026037,"Bomb Blast, Kogi",2022-12-29,2022-12-29,4,Bomb Blast, Kogi,4,0,2022-12,Thursday,2022
IBD026061,"Motorist Dies, Oyo",2022-12-29,2022-12-29,1,Motorist Dies, Oyo,1,0,2022-12,Thursday,2022
IBD026052,"Banditry, Bauchi",2022-12-29,2022-12-29,32,Banditry, Bauchi,32,0,2022-12,Thursday,2022
IBD026044,"Political Supremacy, Ebonyi",2022-12-28,2022-12-28,3,Political Supremacy, Ebonyi,3,0,2022-12,Wednesday,2022
IBD026043,"Auto Crash, Kogi",2022-12-28,2022-12-28,2,Auto Crash, Kogi,2,0,2022-12,Wednesday,2022
IBD026240,"Man vs Security Guard, Ondo",2022-12-28,2022-12-28,1,Man vs Security Guard, Ondo,1,0,2022-12,Wednesday,2022
IBD026063,"Assailants vs Policeman, Bayelsa",2022-12-28,2022-12-28,1,Assailants vs Policeman, Bayelsa,1,0,2022-12,Wednesday,2022
IBD026039,"Political Violence, Oyo",2022-12-28,2022-12-28,1,Political Violence, Oyo,1,0,2022-12,Wednesday,2022
IBD026108,"Ritual Killing, Ogun",2022-12-28,2022-12-28,3,Ritual Killing, Ogun,3,0,2022-12,Wednesday,2022
IBD026055,"Police vs Kidnappers, Delta",2022-12-28,2022-12-28,1,Police vs Kidnappers, Delta,1,0,2022-12,Wednesday,2022
IBD026054,"Gunmen Attack, Katsina",2022-12-28,2022-12-28,1,Gunmen Attack, Katsina,1,0,2022-12,Wednesday,2022
IBD026060,"Auto Crash, Imo",2022-12-28,2022-12-28,6,Auto Crash, Imo,6,0,2022-12,Wednesday,2022
IBD026033,"Auto Crash, Ogun",2022-12-28,2022-12-28,7,Auto Crash, Ogun,7,0,2022-12,Wednesday,2022
IBD026032,"Auto Crash , Lagos",2022-12-27,2022-12-27,1,Auto Crash , Lagos,1,0,2022-12,Tuesday,2022
IBD026028,"Auto Crash, Niger",2022-12-27,2022-12-27,7,Auto Crash, Niger,7,0,2022-12,Tuesday,2022
IBD026057,"Banditry, Sokoto",2022-12-27,2022-12-27,10,Banditry, Sokoto,10,0,2022-12,Tuesday,2022
IBD026034,"Auto Crash, Niger",2022-12-27,2022-12-27,11,Auto Crash, Niger,11,0,2022-12,Tuesday,2022
IBD026038,"Boko Haram Explosion, Niger",2022-12-27,2022-12-27,1,Boko Haram Explosion, Niger,1,0,2022-12,Tuesday,2022
IBD026036,"Auto Crash, Ekiti",2022-12-27,2022-12-27,1,Auto Crash, Ekiti,1,0,2022-12,Tuesday,2022
IBD026046,"Assaliant vs Man, Lagos",2022-12-27,2022-12-27,1,Assaliant vs Man, Lagos,1,0,2022-12,Tuesday,2022
IBD026035,"Auto Crash, Cross River",2022-12-27,2022-12-27,8,Auto Crash, Cross River,8,0,2022-12,Tuesday,2022
IBD026056,"Banditry, Sokoto",2022-12-27,2022-12-27,10,Banditry, Sokoto,10,0,2022-12,Tuesday,2022
IBD026042,"Banditry, Sokoto",2022-12-27,2022-12-27,10,Banditry, Sokoto,10,0,2022-12,Tuesday,2022
IBD026029,"Auto Crash, Oyo",2022-12-27,2022-12-27,10,Auto Crash, Oyo,10,0,2022-12,Tuesday,2022
IBD026030,"Auto Crash, Akwa Ibom",2022-12-27,2022-12-27,3,Auto Crash, Akwa Ibom,3,0,2022-12,Tuesday,2022
IBD026047,"3 Drown, Lagos",2022-12-26,2022-12-26,3,3 Drown, Lagos,3,0,2022-12,Monday,2022
IBD026051,"Assailants Attack, Imo",2022-12-26,2022-12-26,2,Assailants Attack, Imo,2,0,2022-12,Monday,2022
IBD026049,"Ritual Killing, Oyo",2022-12-26,2022-12-26,3,Ritual Killing, Oyo,3,0,2022-12,Monday,2022
IBD026025,"Auto Crash, Bauchi",2022-12-26,2022-12-26,1,Auto Crash, Bauchi,1,0,2022-12,Monday,2022
IBD026064,"Bandits Attack, Zamfara",2022-12-26,2022-12-26,4,Bandits Attack, Zamfara,4,0,2022-12,Monday,2022
IBD026067,"Boko Haram Attack, Borno",2022-12-26,2022-12-26,8,Boko Haram Attack, Borno,8,0,2022-12,Monday,2022
IBD026258,"Robbers Kill Drivers, Edo",2022-12-26,2022-12-26,3,Robbers Kill Drivers, Edo,3,0,2022-12,Monday,2022
IBD026068,"Boko Haram Attack, Borno",2022-12-26,2022-12-26,20,Boko Haram Attack, Borno,20,0,2022-12,Monday,2022
IBD026018,"Auto Crash, Ebonyi",2022-12-26,2022-12-26,1,Auto Crash, Ebonyi,1,0,2022-12,Monday,2022
IBD026008,"Police vs Female Lawyer, Lagos",2022-12-25,2022-12-25,1,Police vs Female Lawyer, Lagos,1,0,2022-12,Sunday,2022
IBD026007,"Man vs Lady, Cross River",2022-12-25,2022-12-25,1,Man vs Lady, Cross River,1,0,2022-12,Sunday,2022
IBD026021,"Gunmen Attack, Delta",2022-12-25,2022-12-25,4,Gunmen Attack, Delta,4,0,2022-12,Sunday,2022
IBD026005,"Auto Crash, Ogun",2022-12-25,2022-12-25,3,Auto Crash, Ogun,3,0,2022-12,Sunday,2022
IBD026012,"Auto Crash, Kaduna",2022-12-25,2022-12-25,5,Auto Crash, Kaduna,5,0,2022-12,Sunday,2022
IBD026020,"Gunmen Attack, Kaduna",2022-12-25,2022-12-25,1,Gunmen Attack, Kaduna,1,0,2022-12,Sunday,2022
IBD026031,"Auto Crash, Rivers",2022-12-25,2022-12-25,8,Auto Crash, Rivers,8,0,2022-12,Sunday,2022
IBD029157,"Robbers vs Jogger, FCT (Abuja)",2022-12-25,2022-12-25,1,Robbers vs Jogger, FCT (Abuja),1,0,2022-12,Sunday,2022
IBD026004,"Auto Crash, Bauchi",2022-12-25,2022-12-25,6,Auto Crash, Bauchi,6,0,2022-12,Sunday,2022
IBD026048,"Assailants Attack, Enugu",2022-12-25,2022-12-28,1,Assailants Attack, Enugu,1,3,2022-12,Sunday,2022
IBD026013,"Kidnappers vs Siblings, Taraba",2022-12-25,2022-12-25,4,Kidnappers vs Siblings, Taraba,4,0,2022-12,Sunday,2022
IBD026014,"Thief vs Jogger, FCT (Abuja)",2022-12-25,2022-12-25,1,Thief vs Jogger, FCT (Abuja),1,0,2022-12,Sunday,2022
IBD026016,"Boko Haram vs Herders, Borno",2022-12-24,2022-12-24,17,Boko Haram vs Herders, Borno,17,0,2022-12,Saturday,2022
IBD025988,"Auto Crash, Anambra",2022-12-24,2022-12-24,2,Auto Crash, Anambra,2,0,2022-12,Saturday,2022
IBD026011,"Banditry, Kebbi",2022-12-24,2022-12-24,3,Banditry, Kebbi,3,0,2022-12,Saturday,2022
IBD026017,"Auto Crash, Akwa Ibom",2022-12-24,2022-12-24,2,Auto Crash, Akwa Ibom,2,0,2022-12,Saturday,2022
IBD026006,"Cow Kills Youth, Bayelsa",2022-12-24,2022-12-24,1,Cow Kills Youth, Bayelsa,1,0,2022-12,Saturday,2022
IBD026119,"Robber, Lagos",2022-12-24,2022-12-24,1,Robber, Lagos,1,0,2022-12,Saturday,2022
IBD026041,"Police vs Kidnappers, Delta",2022-12-24,2022-12-24,2,Police vs Kidnappers, Delta,2,0,2022-12,Saturday,2022
IBD026137,"Man kill Family Members, Enugu",2022-12-24,2023-01-01,5,Man kill Family Members, Enugu,5,8,2022-12,Saturday,2022
IBD026003,"Police vs Robbers, Lagos",2022-12-24,2022-12-24,2,Police vs Robbers, Lagos,2,0,2022-12,Saturday,2022
IBD026065,"Mob vs Phone Thief, Delta",2022-12-24,2022-12-24,1,Mob vs Phone Thief, Delta,1,0,2022-12,Saturday,2022
IBD026024,"Gunmen Attack, Plateau",2022-12-24,2022-12-24,1,Gunmen Attack, Plateau,1,0,2022-12,Saturday,2022
IBD026221,"Herdsmen Attack, Enugu",2022-12-24,2022-12-24,2,Herdsmen Attack, Enugu,2,0,2022-12,Saturday,2022
IBD026058,"Found Dead, Anambra",2022-12-23,2022-12-23,1,Found Dead, Anambra,1,0,2022-12,Friday,2022
IBD026062,"Man vs Colleague, FCT (Abuja)",2022-12-23,2022-12-23,1,Man vs Colleague, FCT (Abuja),1,0,2022-12,Friday,2022
IBD025998,"Bandits vs Village Head, Niger",2022-12-23,2022-12-23,2,Bandits vs Village Head, Niger,2,0,2022-12,Friday,2022
IBD029099,"Bandits Kill Captive, FCT (Abuja)",2022-12-23,2022-12-23,1,Bandits Kill Captive, FCT (Abuja),1,0,2022-12,Friday,2022
IBD025997,"Banditry, Kaduna",2022-12-22,2022-12-22,10,Banditry, Kaduna,10,0,2022-12,Thursday,2022
IBD026001,"Gunmen vs Vigilante, Anambra",2022-12-22,2022-12-22,2,Gunmen vs Vigilante, Anambra,2,0,2022-12,Thursday,2022
IBD025981,"Auto Crash, Ogun",2022-12-22,2022-12-22,4,Auto Crash, Ogun,4,0,2022-12,Thursday,2022
IBD026010,"Inferno, FCT (Abuja)",2022-12-22,2022-12-22,3,Inferno, FCT (Abuja),3,0,2022-12,Thursday,2022
IBD025993,"Banditry, Niger",2022-12-22,2022-12-22,1,Banditry, Niger,1,0,2022-12,Thursday,2022
IBD025989,"Army vs Bandits, Kaduna",2022-12-22,2022-12-22,4,Army vs Bandits, Kaduna,4,0,2022-12,Thursday,2022
IBD025999,"Boat Mishap, Lagos",2022-12-22,2022-12-22,1,Boat Mishap, Lagos,1,0,2022-12,Thursday,2022
IBD026000,"Army vs Boko Haram, Bornon",2022-12-22,2022-12-22,26,Army vs Boko Haram, Bornon,26,0,2022-12,Thursday,2022
IBD025982,"Auto Crash, Lagos",2022-12-22,2022-12-22,1,Auto Crash, Lagos,1,0,2022-12,Thursday,2022
IBD026027,"Bandits vs Pregnant Woman, Niger",2022-12-22,2022-12-22,1,Bandits vs Pregnant Woman, Niger,1,0,2022-12,Thursday,2022
IBD025994,"Army vs Bandits, Kaduna",2022-12-22,2022-12-22,2,Army vs Bandits, Kaduna,2,0,2022-12,Thursday,2022
IBD025992,"Army vs Bandits, Kaduna",2022-12-22,2022-12-22,4,Army vs Bandits, Kaduna,4,0,2022-12,Thursday,2022
IBD025984,"Army vs Boko Haram, Borno",2022-12-21,2022-12-27,119,Army vs Boko Haram, Borno,119,6,2022-12,Wednesday,2022
IBD025986,"Police vs Bandits, Zamfara",2022-12-21,2022-12-21,12,Police vs Bandits, Zamfara,12,0,2022-12,Wednesday,2022
IBD026009,"Kidnappers vs Woman, Kogi",2022-12-21,2022-12-21,1,Kidnappers vs Woman, Kogi,1,0,2022-12,Wednesday,2022
IBD025975,"Auto Crash, Delta",2022-12-21,2022-12-21,2,Auto Crash, Delta,2,0,2022-12,Wednesday,2022
IBD025969,"Gunmen vs Police, Kogi",2022-12-21,2022-12-21,2,Gunmen vs Police, Kogi,2,0,2022-12,Wednesday,2022
IBD025972,"Electrocution, Kaduna",2022-12-21,2022-12-21,11,Electrocution, Kaduna,11,0,2022-12,Wednesday,2022
IBD025976,"Auto Crash, Bauchi",2022-12-21,2022-12-21,6,Auto Crash, Bauchi,6,0,2022-12,Wednesday,2022
IBD025974,"Boat Mishap, Delta",2022-12-20,2022-12-20,3,Boat Mishap, Delta,3,0,2022-12,Tuesday,2022
IBD026127,"Assailants vs Man, Bauchi",2022-12-20,2022-12-20,1,Assailants vs Man, Bauchi,1,0,2022-12,Tuesday,2022
IBD026022,"Found Dead, Lagos",2022-12-20,2022-12-20,3,Found Dead, Lagos,3,0,2022-12,Tuesday,2022
IBD025967,"Auto Crash, Akwa Ibom",2022-12-19,2022-12-19,1,Auto Crash, Akwa Ibom,1,0,2022-12,Monday,2022
IBD025970,"Army vs IPOB/ESN, Ebonyi",2022-12-19,2022-12-19,14,Army vs IPOB/ESN, Ebonyi,14,0,2022-12,Monday,2022
IBD025968,"Soldier vs Guest, Lagos",2022-12-19,2022-12-19,2,Soldier vs Guest, Lagos,2,0,2022-12,Monday,2022
IBD025962,"Auto Crash, Adamawa",2022-12-19,2022-12-19,8,Auto Crash, Adamawa,8,0,2022-12,Monday,2022
IBD025957,"Banditry, Zamfara",2022-12-18,2022-12-19,130,Banditry, Zamfara,130,1,2022-12,Sunday,2022
IBD025947,"Auto Crash, Ondo",2022-12-18,2022-12-18,3,Auto Crash, Ondo,3,0,2022-12,Sunday,2022
IBD025990,"Banditry, Niger",2022-12-18,2022-12-18,1,Banditry, Niger,1,0,2022-12,Sunday,2022
IBD025973,"Cult Killing, Akwa Ibom",2022-12-18,2022-12-18,1,Cult Killing, Akwa Ibom,1,0,2022-12,Sunday,2022
